combination,r2,adj_r2,q2,mae,rmsd,threshold,model,predictions
"('hirshfeld_atom_23', 'hirshfeld_diff_3-1', '0_bond_length_1-2')",0.8073794339314003,0.7661035983452718,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.28869908 -0.22730912  0.83817786  0.69220457 -0.09443391  1.12040784
  0.7676946   0.4226564   0.7267292   0.99076994  0.91766292  0.76085492
  0.55570302  0.04582454  0.28948658  0.95878512  0.27868209  0.78320435]"
"('hirshfeld_atom_23', 'hirshfeld_diff_3-1', '0_bond_length_1-23')",0.7879082052699861,0.742459963542126,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.20066328  0.23537743  0.97874544  0.5328104  -0.2477474   1.08807504
  0.783386    0.28677751  0.77543505  0.95373697  0.9246869   0.70594102
  0.95659703  0.00827047  0.29662344  0.79098162  0.20725567  0.63818412]"
"('hirshfeld_atom_23', 'hirshfeld_diff_3-1', '0_bond_length_1-3')",0.8458041621552658,0.8127621969028227,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.26942054 -0.22805239  0.8784629   0.63072099 -0.14144115  1.14314118
  0.79736035  0.37327336  0.7622089   1.00666138  0.95465523  0.73730127
  0.44985617  0.07311518  0.33493153  0.96393337  0.33401644  0.77623474]"
"('hirshfeld_atom_23', 'hirshfeld_diff_3-1', '0_bond_length_3-8')",0.7357455266327746,0.6791195680540834,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.27773511 -0.07304951  0.80042373  0.70934202 -0.11260978  1.03838016
  0.71668936  0.41045964  0.6974844   0.94088319  0.84047548  0.76025316
  0.86716992 -0.03066411  0.22387794  0.95216124  0.33926064  0.75752742]"
"('hirshfeld_atom_23', 'hirshfeld_diff_3-1', 'aniso')",0.8166400802002381,0.7773486688145749,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.20492721 -0.20970949  0.84229435  0.67301187 -0.10332676  1.10672232
  0.80810689  0.39295406  0.81350475  0.99326074  0.92982727  0.69363087
  0.54282443  0.08393539  0.30207998  0.97307182  0.29113378  0.7775505 ]"
"('hirshfeld_atom_23', 'hirshfeld_diff_3-1', 'iso')",0.7379929193966186,0.6818485449816083,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.13125427 -0.03101773  0.82636736  0.75221438 -0.14999236  1.0461876
  0.72352867  0.3428823   0.72799222  0.92038268  0.81057837  0.68265051
  0.9122251   0.10963572  0.25694504  0.9595716   0.31654093  0.77785333]"
"('hirshfeld_atom_23', 'hirshfeld_diff_3-1', 'energy')",0.7297508414403402,0.6718403074632703,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.22593589 -0.02325463  0.78974314  0.60547359 -0.11890179  1.08390197
  0.72094868  0.35959345  0.68829143  0.91083806  0.8583643   0.68255262
  0.94115831  0.02370381  0.26750758  0.99907456  0.34210897  0.75876008]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'cm5_diff_8-1')",0.8458928064098099,0.8128698363547692,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.32412528 -0.19388874  0.99039083  0.64615214 -0.19154672  1.06330669
  0.77977015  0.38432387  0.7752366   0.95629687  0.91885847  0.77172184
  0.44236506  0.03977145  0.40176997  1.00340891  0.25686485  0.74687251]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'cm5_diff_3-1')",0.8458928064098099,0.8128698363547692,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.32412528 -0.19388874  0.99039083  0.64615214 -0.19154672  1.06330669
  0.77977015  0.38432387  0.7752366   0.95629687  0.91885847  0.77172184
  0.44236506  0.03977145  0.40176997  1.00340891  0.25686485  0.74687251]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B1_1-23')",0.7021662902886638,0.6383447810648062,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.4548454  -0.42981989  0.96426128  0.57125489 -0.11379869  0.89948764
  0.8139772   0.37306346  0.81827408  0.82799702  0.89431764  0.75754418
  0.76594611  0.32449447  0.57932244  0.67434994  0.36717055  0.57311229]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B5_1-23')",0.7081617437552468,0.6456249745599425,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.49585222 -0.39382533  0.93583642  0.57327981 -0.06878878  0.92965699
  0.83290636  0.415213    0.8516457   0.85949447  0.92499759  0.77410765
  0.74573788  0.21807976  0.53554503  0.65409181  0.27207856  0.55989086]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'L_1-23')",0.7071030662558395,0.6443394375963766,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.40935056 -0.40864157  0.95797524  0.59708948 -0.06149892  0.91259782
  0.83333317  0.31502487  0.9025804   0.82753932  0.90574256  0.75355648
  0.76285422  0.29132352  0.56366955  0.65880646  0.35656418  0.53793266]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'loc_B5_1-23')",0.7053106101426627,0.6421628837446618,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.50053778 -0.39750301  0.93054369  0.51144011 -0.09869887  0.90661838
  0.83729769  0.39610672  0.8588177   0.84296172  0.92866626  0.76518287
  0.75596607  0.20156165  0.56312917  0.66631035  0.39330694  0.55355478]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B1_B5_angle_1-23')",0.7016969544588854,0.6377748732715036,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.47585043 -0.42513416  0.97074064  0.51926663 -0.08857667  0.90355057
  0.80260429  0.39373862  0.82858657  0.83490806  0.90165204  0.75188883
  0.76083781  0.24542592  0.59368449  0.67980362  0.38682919  0.58014312]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B1_1-3')",0.8203238216925746,0.7818217834838406,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 4.21230165e-01  3.33066907e-16  1.09584806e+00  5.31824896e-01
 -3.91925884e-01  9.68130466e-01  8.76810248e-01  2.78538037e-01
  9.06318191e-01  8.81866364e-01  9.99991313e-01  7.77643593e-01
  6.40906632e-01  1.22077051e-01  5.91200134e-01  6.56355079e-01
  2.56644124e-01  5.02341534e-01]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B5_1-3')",0.7661838139800417,0.7160803455471934,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.42698903 -0.215802    0.98898812  0.63184683 -0.16081271  0.98686259
  0.84235197  0.37022751  0.84125025  0.87329645  0.92556123  0.77119529
  0.63586607  0.14963479  0.56878636  0.80007198  0.0599759   0.61951033]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'L_1-3')",0.8022444505338824,0.7598682613625715,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.33991101 -0.32183513  0.98130059  0.65351781 -0.11796538  1.03562332
  0.75329035  0.37913302  0.76477042  0.89287431  0.85610899  0.77210501
  0.49987237  0.12705335  0.45450644  0.95948611  0.2537858   0.83226162]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'loc_B5_1-3')",0.7018729650216866,0.6379886003834766,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.48160846 -0.43053912  0.94449366  0.59143697 -0.09420834  0.91594074
  0.82248295  0.39635351  0.80168102  0.84602516  0.91556345  0.76085636
  0.75955204  0.26542024  0.56040209  0.6509442   0.38237665  0.54540996]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B1_B5_angle_1-3')",0.7140447830225887,0.6527686650988577,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.43307477 -0.49113706  0.93331891  0.627004   -0.03686712  0.94698283
  0.77501262  0.42050925  0.82185194  0.86823278  0.87466552  0.75429049
  0.69915792  0.23727973  0.48391415  0.66647773  0.44703809  0.65499344]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B1_23-1')",0.701575743083904,0.6376276880304549,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.46150923 -0.45313626  0.96164514  0.58311425 -0.07477747  0.90777773
  0.79121407  0.39179474  0.81996705  0.830185    0.88777038  0.74742731
  0.74344674  0.2547462   0.56829531  0.68839129  0.39706166  0.6093676 ]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B5_23-1')",0.776981270994748,0.7291915433507654,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.3947045  -0.24884794  0.98549385  0.63586856 -0.14188282  0.99528024
  0.81242445  0.37407     0.80860245  0.8803376   0.90198249  0.76143371
  0.58572769  0.13767863  0.54190919  0.90860043  0.09674471  0.68567227]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'L_23-1')",0.7011238901165111,0.6370790094271921,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.46675528 -0.43247748  0.96595064  0.58230985 -0.08551622  0.90173054
  0.80221454  0.38877579  0.82065569  0.8267166   0.8908806   0.74529359
  0.747974    0.25639725  0.58408191  0.70726367  0.35178554  0.59500822]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'loc_B5_23-1')",0.7934468552801537,0.7491854671259008,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.38502218 -0.20893021  0.96658224  0.64457807 -0.16776425  1.0151121
  0.83170716  0.37471293  0.81128124  0.9033989   0.9253855   0.76089845
  0.55728418  0.11021735  0.51272709  0.92389975  0.09982692  0.66986041]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B1_B5_angle_23-1')",0.8094124121604195,0.7685722147662237,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.36940192 -0.22238159  0.98595577  0.65604701 -0.26620919  1.00703617
  0.78004121  0.35298132  0.75214044  0.88586931  0.87765682  0.74763849
  0.503102    0.13505284  0.52854198  0.97119769  0.2447029   0.80702492]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B1_3-1')",0.8135943153397219,0.7736502400553766,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.41916825 -0.19957362  0.99787047  0.40292608 -0.09872358  1.0663289
  0.83752142  0.4492747   0.8135656   0.96009148  0.95023453  0.82219351
  0.55190434  0.00983964  0.46877688  0.78956392  0.13090809  0.74392936]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B5_3-1')",0.7115278158317029,0.6497123477956392,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.3730292  -0.38992932  1.00164781  0.59413942 -0.12033245  0.87548175
  0.83652974  0.30611918  0.91353174  0.79502748  0.85116305  0.74824694
  0.75680616  0.30131508  0.60928018  0.70010283  0.39817954  0.56546168]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'L_3-1')",0.7008829335372484,0.6367864192952302,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.46036824 -0.43236928  0.95616229  0.60310458 -0.07843375  0.91042569
  0.81390974  0.38164238  0.83155673  0.82582425  0.90549563  0.74058959
  0.75342007  0.25250488  0.57467912  0.67290452  0.37218775  0.57182758]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'loc_B5_3-1')",0.7021317362992743,0.6383028226491188,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.45200959 -0.42784154  0.9491741   0.5956434  -0.05595061  0.91505604
  0.81753303  0.36711038  0.83864176  0.84678866  0.91620634  0.75766274
  0.75526609  0.24529244  0.56782473  0.66212745  0.36479584  0.54845956]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'B1_B5_angle_3-1')",0.7862037004146939,0.740390207646414,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.35475865 -0.32054166  0.9114205   0.51030256  0.03646261  1.0680423
  0.86984917  0.31053939  0.84936822  0.99388433  1.04696254  0.7567516
  0.61106692  0.00218193  0.41314315  0.66536013  0.51614038  0.52010729]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', '0_dihedral_[23, 1, 3, 8]')",0.7775314187369141,0.7298595798948243,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.37661566 -0.45276644  0.86901583  0.68359238 -0.05299637  1.10955799
  0.71727694  0.42828863  0.76644605  0.94656608  0.85494871  0.83016088
  0.54858962  0.16875705  0.3639254   0.76437441  0.48350324  0.70994393]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', '0_angle_[23, 1, 3]')",0.848799335885547,0.8163991935753071,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.31184733 -0.19877725  0.88289301  0.71082049 -0.17832083  1.13690797
  0.84353605  0.40981409  0.77780425  1.01725172  0.96787531  0.77350933
  0.44062483  0.06359617  0.33361704  0.86868592  0.2550478   0.69906677]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', '0_dihedral_[23, 1, 2, 3]')",0.7044359629835919,0.6411008121943615,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.44704249 -0.46201871  0.97087931  0.55454781 -0.07476433  0.89803479
  0.78989417  0.39400477  0.82489721  0.8338099   0.88208613  0.75127771
  0.73963823  0.25219471  0.56336501  0.66647418  0.44178267  0.64265396]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', '0_bond_length_1-2')",0.7185641055444637,0.6582564138754202,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.43158775 -0.46607183  0.85585133  0.63382194 -0.03375679  0.98857247
  0.81470115  0.42553332  0.79783813  0.89539359  0.92650245  0.75413524
  0.68293088  0.23351942  0.47774211  0.70295875  0.3658292   0.6287109 ]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', '0_bond_length_1-23')",0.8961256876585962,0.8738669064425811,0.6438808472916938,0.1876345038070103,0.25240085104625737,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.28667851  0.05170481  1.09997087  0.52356845 -0.2984096   1.1043046
  0.89082608  0.29442581  0.89283179  0.98760833  1.03217822  0.75790845
  0.48839009  0.05157409  0.41816035  0.79367215  0.16969975  0.57070726]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', '0_bond_length_1-3')",0.8454787358845544,0.8123670364312445,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.28223289 -0.25530853  0.88273117  0.62644306 -0.13835418  1.13723574
  0.80632305  0.3739784   0.77247041  1.00337552  0.96155895  0.7388587
  0.43350534  0.08865068  0.35199485  0.94666913  0.33976607  0.76366874]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', '0_bond_length_3-8')",0.8549045580567675,0.8238126776403605,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.30486777 -0.1588876   1.05616405  0.60293512 -0.21913626  1.0676293
  0.76310513  0.35843157  0.76222435  0.94371251  0.91118977  0.74614141
  0.44562509  0.06808961  0.45558267  1.01661283  0.22416562  0.76734706]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'aniso')",0.781806207929143,0.7350503953425308,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.25602754 -0.37191488  0.82325047  0.65208764 -0.05171166  1.05819191
  0.85834054  0.40017615  0.87976707  0.96360081  0.95624326  0.67617321
  0.5522576   0.19953128  0.38609116  0.83826892  0.33894742  0.70047157]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'iso')",0.7006848755980488,0.6365459203690593,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.45324551 -0.43022614  0.95834005  0.59517253 -0.09711548  0.90077624
  0.81209483  0.3828455   0.83346264  0.83128181  0.89709758  0.7409296
  0.75647028  0.27278721  0.5811724   0.67434973  0.38094462  0.57217107]"
"('hirshfeld_atom_23', 'cm5_diff_8-3', 'energy')",0.7479080178853832,0.693888307432251,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.38273598 -0.38326302  0.79091642  0.50879707 -0.08035779  1.05418397
  0.89238731  0.35641268  0.86104584  0.86072982  1.00337296  0.67777931
  0.65742377  0.21946946  0.47835693  0.85191359  0.43311699  0.55077873]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'cm5_diff_3-1')",0.8458928064098098,0.8128698363547691,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.32412528 -0.19388874  0.99039083  0.64615214 -0.19154672  1.06330669
  0.77977015  0.38432387  0.7752366   0.95629687  0.91885847  0.77172184
  0.44236506  0.03977145  0.40176997  1.00340891  0.25686485  0.74687251]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'B1_1-23')",0.8581737371770725,0.827782395143588,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.21207234 -0.10149185  0.96063515  0.62925767 -0.26822695  1.0936566
  0.77826334  0.32649531  0.71140342  0.96423565  0.88245339  0.806589
  0.5244231   0.23399504  0.30434136  1.06584749  0.19721486  0.7946351 ]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'B5_1-23')",0.8341709228978965,0.7986361206617315,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.26078515 -0.10218233  0.9678489   0.66147057 -0.20327878  1.07644695
  0.73217911  0.36995665  0.72040092  0.95736108  0.87952443  0.74905699
  0.54389208  0.00211922  0.348634    1.06477769  0.28512712  0.80168025]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'L_1-23')",0.8523502388821739,0.8207110043569255,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.19804904 -0.10513756  0.95970295  0.68080175 -0.13867753  1.09717948
  0.80154757  0.26829125  0.8723019   0.95779685  0.91424976  0.7762032
  0.50342518  0.06236562  0.32570158  1.00751761  0.21673554  0.71774582]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'loc_B5_1-23')",0.8357458798190021,0.8005485683516453,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.27272062 -0.13956568  0.98492304  0.68921419 -0.19052061  1.07485327
  0.73793946  0.37695763  0.72720201  0.95685683  0.88268087  0.75317253
  0.51362289  0.03451705  0.36583635  1.04205076  0.24327366  0.79006513]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'B1_B5_angle_1-23')",0.8373609834247449,0.8025097655871902,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.28400536 -0.09170719  0.9661563   0.55092637 -0.17856733  1.09030048
  0.73723646  0.39149154  0.7388403   0.97231697  0.89558279  0.76882983
  0.54838726 -0.02952134  0.34805938  1.0568721   0.26419416  0.80239657]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'B1_1-3')",0.8379430125854408,0.803216515282321,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.25686666  0.          0.96383402  0.64814502 -0.23532922  1.08996408
  0.74241776  0.35952892  0.7323535   0.96680991  0.8930412   0.75674663
  0.59395584 -0.03191101  0.32389841  1.03690521  0.23507342  0.78349963]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'B5_1-3')",0.8366693188819966,0.801669887213853,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.2661144  -0.13346855  0.95455015  0.65043259 -0.18532063  1.08048206
  0.72764131  0.38573485  0.71960258  0.97128636  0.88458361  0.75509914
  0.52885989 -0.00488085  0.31261522  1.06020829  0.33831018  0.8039494 ]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'L_1-3')",0.8384772879188988,0.8038652781872342,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.30196235 -0.17155513  0.97653589  0.65458955 -0.18090418  1.07213378
  0.7592841   0.3815896   0.75436221  0.95222261  0.89592797  0.76773525
  0.48127575  0.02998511  0.37884028  1.02544783  0.24862059  0.78774646]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'loc_B5_1-3')",0.8405165633219382,0.8063415411766393,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.28777028 -0.08149058  0.90607432  0.68685899 -0.1902193   1.1266527
  0.77332774  0.3993818   0.67331208  1.0032516   0.92385579  0.78980331
  0.55401419 -0.00385684  0.26290723  1.01059938  0.25381631  0.739741  ]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'B1_B5_angle_1-3')",0.8431066716242132,0.8094866726865446,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.30320669 -0.20799552  0.96823269  0.66583457 -0.1627837   1.08095899
  0.75953371  0.39743367  0.76624968  0.96879463  0.90143724  0.7711168
  0.45377494  0.029414    0.35126922  0.99645108  0.28900227  0.78386903]"
"('hirshfeld_atom_23', 'cm5_diff_8-1', 'B1_23-1')",0.8396818691756157,0.805327983998962,-inf,inf,inf,0.85,<modeling.LinearRegressionModel object at 0x0000026F0D6BDD50>,"[ 0.30247069 -0.18820322  0.97460946  0.65152632 -0.17031772  1.07353521
  0.75446009  0.38693478  0.75711929  0.95572642  0.8987971   0.76766059
  0.47236065  0.02574416  0.36690805  1.02284757  0.27389998  0.7897206 ]"
